,accuracy,auroc_macro,auprc_macro,f1_macro,precision_macro,recall_macro,auroc_micro,auprc_micro,f1_micro,precision_micro,recall_micro,embedding_level
0,0.8333333333333334,0.9310049815897768,0.861394856713764,0.8365553063845285,0.8412698412698413,0.8345679012345678,0.9375000000000001,0.885314557724243,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
1,0.8333333333333334,0.9314381633095085,0.861878789387239,0.8365553063845285,0.8412698412698413,0.8345679012345678,0.9382794784580499,0.8864903141333464,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
2,0.8333333333333334,0.9299545159194281,0.8597723345222716,0.8365553063845285,0.8412698412698413,0.8345679012345678,0.937358276643991,0.884982433258149,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
3,0.8214285714285714,0.9293480615118043,0.8552106069726557,0.8243264931789521,0.8263594470046082,0.8234567901234567,0.9372874149659864,0.8835986532808748,0.8214285714285714,0.8214285714285714,0.8214285714285714,sentence_img
4,0.8214285714285714,0.9295105046567035,0.8551771136242144,0.8243264931789521,0.8263594470046082,0.8234567901234567,0.9378543083900227,0.8845271195742757,0.8214285714285714,0.8214285714285714,0.8214285714285714,sentence_img
5,0.8214285714285714,0.92953216374269,0.8557483751731544,0.8243264931789521,0.8263594470046082,0.8234567901234567,0.9380668934240362,0.8855767134867135,0.8214285714285714,0.8214285714285714,0.8214285714285714,sentence_img
6,0.8095238095238095,0.9299870045484081,0.8616947639305431,0.8127307227876489,0.8169642857142857,0.811111111111111,0.937641723356009,0.8853060659323767,0.8095238095238095,0.8095238095238095,0.8095238095238095,sentence_img
7,0.8214285714285714,0.928546675330301,0.8555877995301279,0.8247743541861189,0.8303872053872053,0.8222222222222223,0.9372874149659864,0.8835670009053908,0.8214285714285714,0.8214285714285714,0.8214285714285714,sentence_img
8,0.8333333333333334,0.9302035954082738,0.8586846141280703,0.8356046230809039,0.8392857142857143,0.8345679012345678,0.9389880952380953,0.8857507723290575,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
9,0.8333333333333334,0.9299653454624215,0.8571144499011686,0.8356046230809039,0.8392857142857143,0.8345679012345678,0.9393424036281178,0.8880936271009978,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
10,0.7976190476190477,0.9345787307775613,0.8631501631111757,0.8011204481792716,0.8063973063973063,0.7987654320987655,0.9431689342403626,0.8954211121898646,0.7976190476190477,0.7976190476190477,0.7976190476190477,sentence_img
11,0.8095238095238095,0.9343946285466753,0.8614985132337409,0.8123640596758875,0.8148919753086421,0.8111111111111112,0.9423894557823129,0.8921607476898078,0.8095238095238095,0.8095238095238095,0.8095238095238095,sentence_img
12,0.8214285714285714,0.937524366471735,0.8691248926940679,0.8250858156518533,0.8301165501165501,0.8222222222222223,0.9457908163265307,0.8978527187672604,0.8214285714285714,0.8214285714285714,0.8214285714285714,sentence_img
13,0.8095238095238095,0.939462854667533,0.8733386025277162,0.813788561100389,0.8178549382716049,0.8111111111111112,0.9491921768707483,0.9043655332653542,0.8095238095238095,0.8095238095238095,0.8095238095238095,sentence_img
14,0.8214285714285714,0.9356616850768898,0.8741255451372449,0.8248578509430143,0.8266090739209019,0.8234567901234567,0.9460742630385486,0.9001167496878645,0.8214285714285714,0.8214285714285714,0.8214285714285714,sentence_img
15,0.8333333333333334,0.9383690708252113,0.8769342940551624,0.8362302267962646,0.8370573870573871,0.8358024691358024,0.9471371882086167,0.9004442214906118,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
16,0.8214285714285714,0.9423868312757202,0.8861766940204023,0.824283886883823,0.8249336870026526,0.8246913580246913,0.9501133786848073,0.907200890938065,0.8214285714285714,0.8214285714285714,0.8214285714285714,sentence_img
17,0.8333333333333334,0.9482889322070608,0.8994636551395724,0.8362302267962646,0.8370573870573871,0.8358024691358024,0.9545068027210885,0.9140943296957394,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
18,0.8571428571428571,0.9501407840589128,0.8978067426467393,0.8592592592592592,0.8592592592592592,0.8592592592592592,0.9564200680272109,0.9173050797468305,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
19,0.8333333333333334,0.9491119774745506,0.9019449340150638,0.8368869282847777,0.8406172839506173,0.834567901234568,0.9557823129251701,0.9160326957099425,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
20,0.8571428571428571,0.9541260558804417,0.9100249228372105,0.8600121728545345,0.8629807692307692,0.8580246913580248,0.9606009070294784,0.9248624903065678,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
21,0.8452380952380952,0.956865930257743,0.9189061224301702,0.848132491703994,0.8497074411052905,0.8469135802469135,0.9627976190476191,0.929679263568715,0.8452380952380952,0.8452380952380952,0.8452380952380952,sentence_img
22,0.8571428571428571,0.9629413038769764,0.9299243749189324,0.8592592592592592,0.8592592592592592,0.8592592592592592,0.9681122448979591,0.9393654018686852,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
23,0.8452380952380952,0.9621399176954734,0.9268894016133359,0.8474880838168334,0.847922192749779,0.8481481481481481,0.9675453514739228,0.9376182470972195,0.8452380952380952,0.8452380952380952,0.8452380952380952,sentence_img
24,0.8452380952380952,0.9618908382066277,0.925499907862143,0.8474880838168334,0.847922192749779,0.8481481481481481,0.967687074829932,0.9375381678934458,0.8452380952380952,0.8452380952380952,0.8452380952380952,sentence_img
25,0.8571428571428571,0.9641975308641975,0.9332722809213423,0.8587240771148817,0.858313568083683,0.8604938271604938,0.9692460317460316,0.9417493971587727,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
26,0.8571428571428571,0.9618908382066277,0.9289870080658074,0.8594625500285877,0.8600732600732601,0.8592592592592592,0.9683248299319729,0.9400894167163021,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
27,0.8809523809523809,0.9625081221572449,0.9264673591918685,0.8831522774919001,0.884004884004884,0.882716049382716,0.9681831065759637,0.9388576441556562,0.8809523809523809,0.8809523809523809,0.8809523809523809,sentence_img
28,0.8809523809523809,0.9645982239549492,0.9340888425952376,0.8831522774919001,0.884004884004884,0.882716049382716,0.9693168934240362,0.9420768392128641,0.8809523809523809,0.8809523809523809,0.8809523809523809,sentence_img
29,0.8571428571428571,0.9606021225904268,0.9256365246472452,0.8583072100313479,0.8571428571428572,0.8604938271604938,0.966624149659864,0.9363806389353688,0.8571428571428571,0.8571428571428571,0.8571428571428571,sentence_img
30,0.8333333333333334,0.9628979857050032,0.9293384635599399,0.8348841452289727,0.8340631271665754,0.837037037037037,0.967828798185941,0.9387037859426834,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
31,0.8214285714285714,0.9585120207927225,0.9230147137922019,0.8226120857699805,0.8222222222222223,0.825925925925926,0.9643565759637187,0.9320538234827846,0.8214285714285714,0.8214285714285714,0.8214285714285714,sentence_img
32,0.8333333333333334,0.9585445094217023,0.9278276058966464,0.833732057416268,0.8335164835164836,0.8382716049382716,0.961451247165533,0.9284975316933242,0.8333333333333334,0.8333333333333334,0.8333333333333334,sentence_img
0,0.35714285714285715,0.5,0.3333333333333333,0.17543859649122806,0.11904761904761905,0.3333333333333333,0.5178571428571429,0.34375,0.35714285714285715,0.35714285714285715,0.35714285714285715,sentence_text
1,0.4166666666666667,0.755263157894737,0.6724735374369173,0.2876529051987768,0.459915611814346,0.3950617283950617,0.6866496598639455,0.4981598088957223,0.4166666666666667,0.4166666666666667,0.4166666666666667,sentence_text
2,0.5714285714285714,0.7201104613385315,0.6115730507394493,0.565668168455625,0.6246392496392495,0.5654320987654321,0.7273242630385488,0.6032175771043238,0.5714285714285714,0.5714285714285714,0.5714285714285714,sentence_text
